Rank,Name,Elevation,Prominence,Latitude,Longitude,State
128,BLACK DOME,3990,2080,42.27,-74.12333333,NY
129,BLAKE PK,3986,591,44.08111111,-73.845,NY
130,MACNAUGHTON MTN,3982,849,44.13972222,-74.06472222,NY
131,SANDWICH MTN,3980,1200,43.90027778,-71.49861111,NH
132,SOUTH BROTHER,3970,520,45.94416667,-69.00222222,ME
133,SNOW MTN,3960,2330,45.29138889,-70.70972222,ME
134,GREEN MTN,3959,859,44.18194444,-73.715,NY
135,PICO PK,3957,587,43.63944444,-72.83694444,VT
136,BLAKE PK (S PK),3953,200,44.07666667,-73.84694444,NY
137,THOMAS COLE MTN,3950,220,42.27083333,-74.13666667,NY
138,THE BULGE,3950,240,44.51444444,-71.40861111,NH
139,BLACKHEAD,3950,520,42.26777778,-74.10527778,NY
140,CLIFF MTN,3943,482,44.10333333,-73.97555556,NY
141,STRATTON MTN,3940,2415,43.08611111,-72.92555556,VT
142,MCDONNEL MTN,3940,250,44.08055556,-73.93472222,NY
143,MT NANCY,3926,1026,44.12222222,-71.405,NH
144,THE HORN,3905,255,44.51777778,-71.40055556,NH
145,SNOWY MTN,3901,2243,43.7,-74.38694444,NY
146,MT WEEKS (N PK),3900,623,44.46138889,-71.38222222,NH
147,MOOSE MTN,3897,1388,44.35083333,-74.00361111,NY
148,UNNAMED (LOST POND PK),3891,463,44.16416667,-74.03472222,NY
149,WEST KILL MTN,3890,1240,42.16777778,-74.29027778,NY
150,MT WEEKS (S PK),3885,351,44.44222222,-71.38888889,NH
151,KILBURN MTN,3881,1700,44.30277778,-73.8825,NY
152,BLUE RIDGE,3881,1096,43.62944444,-74.48222222,NY
153,NORTH RIVER MTNS (N PK),3877,1433,44.03527778,-73.9825,NY
154,GOOSE EYE MTN,3870,1380,44.50277778,-71,ME
155,DOUBLETOP MTN,3870,1200,42.0275,-74.52861111,NY
156,CORNELL MTN,3870,620,42.00138889,-74.35722222,NY
157,GRAHAM MTN,3868,898,42.03944444,-74.54972222,NY
158,FORT MTN,3867,199,45.96194444,-68.97527778,ME
159,VOSE SPUR,3862,242,44.10277778,-71.435,NH
160,PANTHER MTN,3861,1194,43.73666667,-74.39194444,NY
161,THE SLEEPERS (E PK),3860,320,43.94666667,-71.42583333,NH
162,SENTINEL MTN,3858,332,44.30611111,-73.85277778,NY
163,JAY PK,3858,2970,44.92444444,-72.52638889,VT
164,WHITE CAP MTN,3856,1006,45.23611111,-70.81833333,ME
165,PANTHER,3855,485,45.26722222,-70.84166667,ME
166,SAWTOOTH MTNS (M PK) (SAWTOOTH 1),3854,1476,44.18861111,-74.12166667,NY
167,RIST MTN,3854,262,44.02777778,-73.98777778,NY
168,PLATEAU MTN,3850,1780,42.13805556,-74.17472222,NY
169,EQUINOX MTN,3850,3060,43.16583333,-73.11805556,VT
170,HOWARD MTN,3848,256,44.15805556,-73.89138889,NY
171,TABLE MTN,3847,657,41.95833333,-74.40527778,NY
172,MENDON PK,3840,290,43.595,-72.84666667,VT
173,BREAD LOAF MTN,3835,1405,44.00194444,-72.94166667,VT
174,MCKENZIE MTN,3832,634,44.33611111,-74.03277778,NY
175,AVALANCHE MTN,3832,404,44.13611111,-73.97,NY
176,LYON MTN (NE PK),3830,2247,44.70305556,-73.86472222,NY
177,TR MTN,3822,328,44.14388889,-73.93583333,NY
178,SUGARLOAF MTN,3810,1200,42.13111111,-74.15083333,NY
179,BIGELOW MTN (THE HORNS S PK),3805,495,45.145,-70.32361111,ME
180,LYON MTN AVERILL PK,3803,353,44.69277778,-73.88138889,NY
181,MT COE,3795,305,45.93361111,-69.00944444,ME
182,COUCHSACHRAGA PK,3792,266,44.09527778,-74.16055556,NY
183,EAST KENNEBAGO MTN,3791,1801,45.12166667,-70.6,ME
184,WITTENBERG MTN,3790,240,42.00805556,-74.3475,NY
185,BALDPATE MTN (E PK),3790,2240,44.60916667,-70.89277778,ME
186,SAWTOOTH MTNS (W PK) (SAWTOOTH 2),3789,492,44.1934,-74.1399,NY
187,BUELL MTN,3789,433,43.71638889,-74.4075,NY
188,BIG JAY,3786,391,44.915,-72.54111111,VT
189,SNOW MTN,3784,1274,45.16916667,-70.82722222,ME
190,MT WILSON,3780,210,44.00472222,-72.92611111,VT
191,BOREAS MTN,3776,1135,44.00305556,-73.88111111,NY
192,KENNEBAGO DIVIDE (N PK),3775,365,45.2225,-70.81611111,ME
193,SCAR RIDGE (W PK),3774,674,44.02916667,-71.59583333,NH
194,ELEPHANT MTN,3772,2062,44.76805556,-70.78222222,ME
195,REDINGTON POND RANGE (M PK),3770,250,45.00777778,-70.39472222,ME
196,DORSET PK,3770,2840,43.30916667,-73.02861111,VT
197,CANNON BALLS (NE PK),3769,349,44.15,-71.71055556,NH
198,WAKELY MTN,3766,1631,43.73694444,-74.51527778,NY
199,MAHOOSUC ARM,3765,235,44.56055556,-70.97861111,ME
200,MT KANCAMAGUS,3763,863,44.01111111,-71.47944444,NH
201,WEST KENNEBAGO MTN (N PK),3750,881,45.12027778,-70.81611111,ME
202,MT ABRAHAM (M PK),3750,340,44.95777778,-70.30472222,ME
203,HUNTER MTN (SW PK),3750,200,42.1625,-74.24416667,NY
204,BLUE MTN,3750,1939,43.87222222,-74.40138889,NY
205,GLASTENBURY MTN,3748,1121,42.97777778,-73.07222222,VT
206,MT LOWELL,3740,600,44.10361111,-71.41861111,NH
207,MT ANDERSON,3740,480,44.1125,-71.41833333,NH
208,SHELBURNE MORIAH MTN,3735,445,44.35305556,-71.09916667,NH
209,DONALDSON MTN (W PK),3734,210,44.15611111,-74.22916667,NY
210,SHREWSBURY PK,3730,640,43.57555556,-72.80638889,VT
211,PANTHER MTN,3730,980,42.05833333,-74.39666667,NY
212,LEWEY MTN,3730,827,43.66444444,-74.4425,NY
213,HUTCHINS MTN MT PILOT,3730,511,44.54805556,-71.455,NH
214,COBURN MTN,3730,2520,45.46861111,-70.12694444,ME
215,BUNNEL MTN (BLUE MTN),3730,1800,44.79138889,-71.47916667,NH
216,BALSAM LAKE MTN,3730,480,42.04555556,-74.595,NY
217,WALLFACE MTN,3727,594,44.13805556,-74.03722222,NY
218,MT DARTMOUTH,3727,720,44.3025,-71.38416667,NH
219,MT BEMIS,3725,265,44.12694444,-71.39416667,NH
220,HENDERSON MTN,3723,820,44.09777778,-74.09805556,NY
221,LONE MTN,3721,291,41.96916667,-74.38972222,NY
222,PANTHER MTN (S PK),3714,230,43.72527778,-74.39333333,NY
223,WEST KENNEBAGO MTN,3713,220,45.10694444,-70.81694444,ME
224,STERLING MTN (WHITE FACE MTN),3713,1543,44.58222222,-72.74027778,VT
225,SUGARLOAF,3710,600,44.74416667,-71.46833333,NH
226,BLACK NUBBLE,3710,920,45.03194444,-70.4475,ME
227,BIG INDIAN MTN,3710,520,42.035,-74.49722222,NY
228,KENNEBAGO DIVIDE (S PK),3705,555,45.20583333,-70.82888889,ME
229,HOFFMAN MTN,3704,1962,43.91138889,-73.81888889,NY
230,ZEALE,3700,280,44.2008,-71.5183,NH
231,MT HUNTINGTON (S PK),3700,200,44.04611111,-71.48555556,NH
232,MT HUNTINGTON,3700,840,44.0501,-71.4912,NH
233,BARREN MTN,3696,686,45.91916667,-68.98305556,ME
234,SAWTOOTH MTNS (SSE PK) (SAWTOOTH 3),3694,627,44.1717,-74.1078,NY
235,FRIDAY MTN,3694,204,41.98777778,-74.3625,NY
236,MT FIELD (W PK),3691,211,44.18916667,-71.4475,NH
237,RUSK MTN,3690,760,42.20055556,-74.27777778,NY
238,BOLTON MTN,3690,1800,44.44916667,-72.84027778,VT
239,MT ETHAN ALLEN,3688,878,44.29361111,-72.88472222,VT
240,CHENEY COBBLE,3684,584,44.04444444,-73.96527778,NY
241,HURRICANE MTN,3678,1988,44.235,-73.71083333,NY
242,GOOSE EYE MTN (N PK),3675,285,44.51611111,-70.98888889,ME
243,MT DECEPTION (E PK),3671,571,44.29361111,-71.42111111,NH
244,MT ABRAHAM (S PK),3671,261,44.94361111,-70.29083333,ME
245,GARFIELD RIDGE (W PK),3667,227,44.18972222,-71.59583333,NH
246,GENERAL STARK MTN,3662,232,44.18416667,-72.92916667,VT
247,BALDPATE MTN (W PK),3662,232,44.60138889,-70.9025,ME
248,LONG MTN (W PK),3661,241,44.66944444,-71.40277778,NH
249,LONG MTN (M PK),3661,1711,44.6799,-71.3794,NH
250,SADDLEBACK JUNIOR,3655,265,44.95805556,-70.45833333,ME
251,KAATERSKILL HIGH PK,3655,1705,42.16222222,-74.08055556,NY
252,WHITE CAP MTN,3654,2624,45.55444444,-69.24722222,ME
253,TERRACE MTN,3654,613,44.47722222,-71.39583333,NH
254,RUMP MTN,3654,1524,45.20361111,-71.06388889,ME
255,KIBBY MTN,3654,2264,45.41861111,-70.54472222,ME
256,SNOWY MTN (W PK),3652,207,43.69138889,-74.405,NY
257,TWIN MTN,3650,840,42.12555556,-74.12972222,NY
258,THE OWL,3650,300,45.90916667,-68.95861111,ME
259,MADONNA PK,3650,700,44.56138889,-72.75888889,VT
260,EAST KENNEBAGO MTN (W PK),3650,880,45.10194444,-70.63888889,ME
261,CARIBOU MTN (W PK),3650,1240,45.42972222,-70.62361111,ME
262,COW RIDGE,3645,1435,45.19194444,-70.72944444,ME
263,MT PUTNAM (WORCESTER),3642,2472,44.41833333,-72.63888889,VT
264,LITTLE MOOSE MTN,3631,1220,43.67027778,-74.56972222,NY
265,FIR MTN,3630,440,42.0275,-74.46944444,NY
266,BOUNDARY BALD MTN,3630,2002,45.76666667,-70.20416667,ME
267,STUB HILL,3627,1337,45.10666667,-71.09805556,NH
268,CALAMITY MTN,3625,866,44.10305556,-74.00305556,NY
269,MT GRANT,3623,673,44.05194444,-72.92666667,VT
270,BALSAM CAP,3623,253,41.97694444,-74.35777778,NY
271,SCAR RIDGE (E PK),3620,360,44.01916667,-71.56555556,NH
272,MT HITCHCOCK,3620,560,44.07416667,-71.54,NH
273,SUNRISE MTN,3618,354,44.02472222,-73.79083333,NY
274,STEWART MTN,3615,581,44.32611111,-73.85666667,NY
275,SADDLEBACK MTN,3615,1270,44.295,-73.66833333,NY
276,PILOT RIDGE (M PK),3615,325,44.53388889,-71.43777778,NH
277,MUISE MTN,3615,1265,44.7855,-71.3781,NH
278,PILLSBURY MTN,3612,1083,43.58138889,-74.51166667,NY
279,NORTH DOME,3610,1160,42.17361111,-74.34944444,NY
280,NORTH BALDFACE,3610,1260,44.24277778,-71.0875,NH
281,GORE MTN,3610,360,44.77388889,-71.46583333,NH
282,EAGLE MTN,3610,500,42.06166667,-74.51,NY
283,BEARPEN MTN,3610,1700,42.265,-74.47416667,NY
284,BALSAM MTN,3610,253,42.09055556,-74.48833333,NY
285,BURNT HILL,3609,439,45.03555556,-70.28277778,ME
286,PLINY MTN,3606,466,44.41666667,-71.39333333,NH
287,DUN BROOK MTN,3605,1509,43.89777778,-74.32305556,NY
288,BOIL MTN,3601,1111,45.24305556,-70.73611111,ME
289,SLIDE MTN,3592,558,44.27638889,-73.88694444,NY
290,OLD BLUE MTN,3592,620,44.74694444,-70.76611111,ME
291,JAY MTNS,3592,426,44.31083333,-73.66666667,NY
292,CARIBOU MTN (M PK),3591,220,45.43527778,-70.615,ME
293,WEST PK,3590,260,44.75416667,-71.49638889,NH
294,GARFIELD RIDGE (E PK),3590,205,44.19277778,-71.5825,NH
295,BEMIS MTN,3590,320,44.79472222,-70.76861111,ME
296,TUMBLEDOWN MTN,3588,998,45.44916667,-70.47083333,ME
297,MT SNOW,3586,1351,42.95916667,-72.92388889,VT
298,MT HUNGER (N PK),3586,316,44.40083333,-72.64388889,VT
299,INDIAN HEAD MTN,3573,463,42.11638889,-74.115,NY
300,GORE MTN,3573,1870,43.67333333,-74.04888889,NY
301,CHERRY MTN (MT MARTHA),3572,1574,44.33083333,-71.49972222,NH
302,SOUTH BALDFACE,3570,300,44.23083333,-71.07833333,NH
303,MARY MTN,3570,230,44.52833333,-71.42861111,NH
304,JACKSON MTN,3568,1798,44.76222222,-70.52055556,ME
305,MT SUCCESS,3565,675,44.47138889,-71.03972222,NH
306,MT CARLO,3565,415,44.48916667,-71.00861111,ME
307,MT CLOUGH,3561,1261,44.02916667,-71.87277778,NH
308,NOONMARK MTN,3556,784,44.12861111,-73.77277778,NY
309,UNNAMED (BOUNDARY PK DENNISON BOG),3552,259,45.2375,-70.83694444,ME
310,MT SHERRILL,3550,540,42.17555556,-74.37333333,NY
311,MT ROOSEVELT,3550,280,44.02,-72.91833333,VT
312,THE FOOL KILLER,3548,208,43.97138889,-71.42694444,NH
313,BOREAS MTN (N PK),3547,211,44.021,-73.8803,NY
314,FISHING BROOK MTN,3546,505,43.93416667,-74.29527778,NY
315,UNNAMED BDY PK BROWN (N PK),3541,571,45.4025,-70.62194444,ME
316,TRAVELER MTN (THE TRAVELER),3541,2331,46.07277778,-68.845,ME
317,THE CAPTAIN,3540,240,44.08388889,-71.46277778,NH
318,TWIN MTNS,3536,346,45.15194444,-70.825,ME
319,HALCOTT MTN,3530,720,42.18027778,-74.43833333,NY
320,VLY MTN,3529,659,42.24583333,-74.44861111,NY
321,WINDHAM HIGH PK,3524,754,42.31472222,-74.14361111,NY
322,FARR PK,3522,1378,43.80916667,-72.94444444,VT
323,BAKER MTN,3521,2191,45.57111111,-69.39444444,ME
324,MT ADAMS,3520,1043,44.08694444,-74.02611111,NY
325,SABLE MTN,3519,629,44.21472222,-71.09638889,NH
326,DORSET MTN (W PK),3515,545,43.30861111,-73.06416667,VT
327,UNNAMED (UNKNOWN POND PK),3510,400,44.5285,-71.3803,NH
328,UNNAMED (RAIN W PK),3510,420,45.39805556,-70.59805556,ME
329,SAVAGE MTN,3510,1360,44.73194444,-71.545,NH
330,ROCKY MTN,3508,218,41.97277778,-74.37333333,NY
331,LITTLE SANTANONI MTN,3503,469,44.07361111,-74.1675,NY
332,SCAR RIDGE (M PK),3500,240,44.02527778,-71.58083333,NH
333,MT WOLF,3500,920,44.0775,-71.75388889,NH
334,MT HITCHCOCK (S PK),3500,200,44.06638889,-71.52861111,NH
335,MT CHOCORUA,3500,1280,43.95444444,-71.27388889,NH
336,PITCHOFF MTN,3497,1152,44.23722222,-73.87777778,NY
337,FISHING BROOK RANGE,3494,394,43.9183,-74.3202,NY
338,BLUE RIDGE MTN,3494,378,43.9245,-73.8153,NY
339,WORCESTER MTNS (N PK),3490,440,44.43055556,-72.61277778,VT
340,MILL BROOK RIDGE (E PK),3490,380,42.0525,-74.63333333,NY
341,DIXVILLE PK,3490,900,44.83583333,-71.31861111,NH
342,DOUBLETOP MTN,3489,2079,45.93583333,-69.06166667,ME
343,MT GREYLOCK,3488,2474,42.6374,-73.1662,MA
344,BLUE RIDGE (S PK),3488,269,43.61472222,-74.47805556,NY
345,BLOODROOT MTN,3485,375,43.78555556,-72.93777778,VT
346,MT CLEVELAND,3482,372,44.04611111,-72.90833333,VT
347,SEWARD MTNS (NW PK),3481,210,44.16944444,-74.21611111,NY
348,BLUE RIDGE (E PK),3474,1083,43.7948,-74.4551,NY
349,MT KELSEY,3472,1102,44.80138889,-71.31444444,NH
350,WOODPECKER RIDGE,3470,320,42.04,-74.61777778,NY
